 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
443,5576295,7,4,617,164,517,0,88.14286,189.98897,152,0,41.0,74.05403,140.05716,1.972636,557629.5,1.728532e+06,5476824,4,5576295,929382.5,2.2569532e+06,5536327,4,79942,26647.334,30377.625,59857,263,0,0,0,0,160,92,1.2553138,0.7173222,0,517,65.083336,148.72333,22118.629,0,0,0,1,0,0,0,0,0,71.0,88.14286,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,99467.0,0.0,99467,99467,5.476824e+06,0.0,5476824,5476824
53,38389,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,4376.2534,104.19652,12796.333,22157.838,38382,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,64,52.09826,52.09826,34,50,40.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,30704,2,2,66,150,33,33,33.0,0.0,75,75,75.0,0.0,7034.914,130.27618,10234.667,17723.498,30700,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,40,65.13809,65.13809,33,75,49.8,23.004347,529.2,0,0,0,0,0,0,0,0,1,62.25,33.0,75.0,64,0,0,0,0,0,0,2,66,2,150,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,229,2,2,88,164,44,44,44.0,0.0,82,82,82.0,0.0,1.1004366e+06,17467.248,76.333336,127.01706,223,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8733.624,8733.624,44,82,59.2,20.813457,433.2,0,0,0,0,0,0,0,0,1,74.0,44.0,82.0,40,0,0,0,0,0,0,2,88,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,377719,24,33,740,43138,485,0,30.833334,102.55504,2722,0,1307.2122,812.378,116165.72,150.90584,6744.982,39597.996,295903,2,377719,16422.564,61389.344,295903,4,52483,1640.0938,4983.519,20433,2,0,0,0,0,780,1064,63.5393,87.36653,0,2722,756.5172,884.3615,782095.25,0,0,0,1,0,0,0,0,1,769.7895,30.833334,1307.2122,780,0,0,0,0,0,0,24,740,33,43138,65535,31,5,32,0.0,0.0,0,0,0.0,0.0,0,0
443,10081291,13,20,691,18870,366,0,53.153847,112.8065,2920,0,943.5,883.47906,1940.3269,3.2733903,315040.34,1.7671354e+06,9999027,2,82218,6851.5,9418.43,23898,93,10100000,529550.9,2.2931525e+06,9999027,2,0,0,0,0,272,412,1.2895174,1.9838729,0,2920,575.32355,808.46924,653622.5,0,0,0,1,0,0,0,0,1,592.75757,53.153847,943.5,272,0,0,0,0,0,0,13,691,20,18870,8192,31,3,20,82260.0,0.0,82260,82260,9.999027e+06,0.0,9999027,9999027
57102,53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.848,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.924,18867.924,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,115608254,16,14,438,746,427,0,27.375,106.56758,746,0,53.285713,199.37689,10.241484,0.25949705,3.9864915e+06,4.871515e+06,10000000,9,116000000,7.707217e+06,4.1577438e+06,10100000,173,110000000,8.498414e+06,3.7590025e+06,10100000,20537,0,0,0,0,332,424,0.13839842,0.12109862,0,746,38.19355,152.05644,23121.162,0,0,0,1,0,0,0,0,0,39.466667,27.375,53.285713,332,0,0,0,0,0,0,16,438,14,746,8192,343,12,20,46310.0,32602.766,144611,36434,9.99729e+06,16852.86,10000000,9949562
80,116575758,23,20,2160,9815,432,0,93.91304,182.19218,1963,0,490.75,776.8782,102.7229,0.36885884,2.7756132e+06,4.414316e+06,10000000,28,117000000,5.297217e+06,4.940482e+06,10000000,74,117000000,6.1336165e+06,4.809338e+06,10000000,176,0,0,0,0,744,648,0.19729659,0.17156225,0,1963,272.1591,569.7405,324604.2,0,0,0,1,0,0,0,0,0,278.48837,93.91304,490.75,744,0,0,0,0,0,0,23,2160,20,9815,29200,1073,5,32,583758.75,1.813444e+06,6051498,36786,1e+07,1156.2736,10000000,10000000
80,110105830,16,15,662,780,292,0,41.375,97.84537,384,0,52.0,134.8078,13.096491,0.2815473,3.6701942e+06,4.864044e+06,10005971,134,110067684,7.3378455e+06,4.5467405e+06,10044237,328,110067048,7.861932e+06,4.2551445e+06,10055537,429,0,0,0,0,332,432,0.14531474,0.13623257,0,384,45.0625,113.73425,12935.4795,0,0,0,1,0,0,0,0,0,46.51613,41.375,52.0,332,0,0,0,0,0,0,16,662,15,780,8192,980,15,20,51603.637,30847.201,130299,38112,9.954549e+06,130463.96,10005971,9565463
443,87981,6,11,3729,3845,3413,0,621.5,1370.3381,1460,2,349.54544,583.4899,86086.766,193.22354,5498.8125,11233.8125,28312,1,57676,11535.2,15496.222,28647,153,59669,5966.9,11861.082,28479,1,0,0,0,0,132,224,68.19654,125.02699,0,3413,420.77777,883.45386,780490.75,0,0,0,1,0,0,0,0,1,445.52942,621.5,349.54544,132,0,0,0,0,0,0,6,3729,11,3845,8192,65535,5,20,0.0,0.0,0,0,0.0,0.0,0,0
53,1209,2,2,74,176,37,37,37.0,0.0,88,88,88.0,0.0,206782.47,3308.5195,403.0,598.49896,1094,48,48,48.0,0.0,48,48,67,67.0,0.0,67,67,0,0,0,0,64,64,1654.2598,1654.2598,37,88,57.4,27.933851,780.3,0,0,0,0,0,0,0,0,1,71.75,37.0,88.0,64,0,0,0,0,0,0,2,74,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,271,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,44280.44,7380.0737,271.0,0.0,271,271,271,271.0,0.0,271,271,0,0.0,0.0,0,0,0,0,0,0,40,0,7380.0737,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,372,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,19489533,8,9,742,3755,401,0,92.75,143.66702,1780,0,417.22223,693.3458,230.73924,0.8722631,1.2180959e+06,3.2125052e+06,10000000,60,10500000,1.498238e+06,3.7506952e+06,10000000,386,19300000,2.417893e+06,4.3865995e+06,10100000,185,0,0,0,0,172,204,0.41047674,0.46178633,0,1780,249.83333,514.62714,264841.1,0,0,0,1,0,0,0,0,1,264.52942,92.75,417.22223,172,0,0,0,0,0,0,8,742,9,3755,8192,62,7,20,315840.5,239318.17,485064,146617,9.428806e+06,811469.4,10000000,8855011
53,103126501,3,3,169,524,75,44,56.333332,16.441816,258,111,174.66667,75.447556,6.719902,0.058180973,2.06253e+07,2.8180642e+07,52479552,30709,103095792,5.1547896e+07,1.4454082e+06,52569954,50525838,103093197,5.15466e+07,1.3628246e+06,52510261,50582936,0,0,0,0,96,72,0.029090486,0.029090486,44,258,106.14286,78.10981,6101.143,0,0,0,0,0,0,0,0,1,123.833336,56.333332,174.66667,96,0,0,0,0,0,0,3,169,3,524,-1,-1,2,20,61853.0,40374.383,90402,33304,5.1486044e+07,1.4050339e+06,52479552,50492534
53,162,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1.4074074e+06,24691.357,54.0,54.249424,111,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12345.679,12345.679,37,77,53.0,21.908903,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,241,2,2,108,330,54,54,54.0,0.0,165,165,165.0,0.0,1.8174274e+06,16597.51,80.333336,95.918365,188,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,8298.755,8298.755,54,165,98.4,60.797203,3696.3,0,0,0,0,0,0,0,0,1,123.0,54.0,165.0,64,0,0,0,0,0,0,2,108,2,330,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,116323165,23,22,1165,5816,395,0,50.652172,119.348465,1448,0,264.36365,482.24808,60.01384,0.3868533,2.6437082e+06,4.381628e+06,10000000,4,116000000,5.2874165e+06,4.995558e+06,10000000,4,111000000,5.2761675e+06,5.125005e+06,10000000,48,0,0,0,0,744,712,0.19772501,0.18912828,0,1448,151.76086,356.9719,127428.945,0,0,0,1,0,0,0,0,0,155.13333,50.652172,264.36365,744,0,0,0,0,0,0,23,1165,22,5816,29200,1039,5,32,57181.332,99264.4,372388,28347,9.636415e+06,1.3042764e+06,10000000,5495138
53,30978,2,2,60,288,30,30,30.0,0.0,144,144,144.0,0.0,11233.779,129.1239,10326.0,17716.53,30783,4,4,4.0,0.0,4,4,191,191.0,0.0,191,191,0,0,0,0,64,40,64.56195,64.56195,30,144,75.6,62.440372,3898.8,0,0,0,0,0,0,0,0,1,94.5,30.0,144.0,64,0,0,0,0,0,0,2,60,2,288,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,258,2,2,70,262,35,35,35.0,0.0,131,131,131.0,0.0,1.2868218e+06,15503.876,86.0,65.81793,162,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,7751.938,7751.938,35,131,73.4,52.581364,2764.8,0,0,0,0,0,0,0,0,1,91.75,35.0,131.0,64,0,0,0,0,0,0,2,70,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,32829,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,6335.862,121.84349,10943.0,18910.545,32779,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,64,64,60.921745,60.921745,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,48469,2,2,64,172,32,32,32.0,0.0,86,86,86.0,0.0,4869.092,82.52698,16156.333,27977.527,48462,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,41.26349,41.26349,32,86,53.6,29.577019,874.8,0,0,0,0,0,0,0,0,1,67.0,32.0,86.0,64,0,0,0,0,0,0,2,64,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
44478,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.49,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,24390.244,24390.244,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,31297,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,12780.777,127.80778,10432.333,18065.867,31293,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,63.90389,63.90389,36,164,87.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5501742,6,3,611,166,517,0,101.833336,204.30508,160,0,55.333332,90.69363,141.228,1.6358455,687717.75,1.9060648e+06,5404703,9,5501742,1.1003484e+06,2.441258e+06,5467377,48,81822,40911.0,35502.418,66015,15807,0,0,0,0,132,72,1.0905637,0.5452818,0,517,77.7,161.9966,26242.9,0,0,0,1,0,0,0,0,0,86.333336,101.833336,55.333332,132,0,0,0,0,0,0,6,611,3,166,8192,60,5,20,96991.0,0.0,96991,96991,5.404703e+06,0.0,5404703,5404703
443,116246697,22,20,4973,5297,4590,0,226.04546,976.0777,1418,0,264.85,521.42377,88.346596,0.3613006,2.8352852e+06,4.475794e+06,10000000,6,116000000,5.535557e+06,4.980946e+06,10100000,48,111000000,5.830777e+06,5.0812185e+06,10100000,48,0,0,0,0,712,648,0.18925269,0.1720479,0,4590,238.8372,775.3222,601124.5,0,0,0,1,0,0,0,0,0,244.5238,226.04546,264.85,712,0,0,0,0,0,0,22,4973,20,5297,29200,434,4,32,62662.582,72898.74,294147,41493,9.624558e+06,1.3240916e+06,10000000,5420023
53716,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.95,40816.33,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.164,20408.164,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,343,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
32856,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1e+06,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1e+06,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,5001,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
39204,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.031,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.516,15151.516,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,5656,340,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,31892,4,2,180,312,45,45,45.0,0.0,156,156,156.0,0.0,15427.066,188.13495,6378.4,13924.049,31283,3,31289,10429.667,18059.516,31283,3,48,48.0,0.0,48,48,0,0,0,0,104,40,125.4233,62.71165,45,156,76.71429,54.162453,2933.5715,0,0,0,0,0,0,0,0,0,89.5,45.0,156.0,104,0,0,0,0,0,0,4,180,2,312,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5949024,9,9,355,3009,198,0,39.444443,72.489845,1432,0,334.33334,542.1063,565.4709,3.0257063,349942.6,1.367765e+06,5656543,1,5949024,743628.0,1.9853216e+06,5656543,3,241279,30159.875,56072.598,137088,1,0,0,0,0,192,192,1.5128531,1.5128531,0,1432,177.05263,395.63443,156526.61,0,0,0,1,0,0,0,0,1,186.88889,39.444443,334.33334,192,0,0,0,0,0,0,9,355,9,3009,8192,62,3,20,292478.0,0.0,292478,292478,5.656543e+06,0.0,5656543,5656543
80,82914183,7,5,388,11595,382,0,55.42857,144.02182,5792,0,2319.0,3170.4038,144.52292,0.14472796,7.537653e+06,2.5e+07,82800000,4,82800000,1.38e+07,3.38e+07,82800000,4,148444,37111.0,65081.66,134242,86,0,0,0,0,220,168,0.08442464,0.060303316,0,5792,921.7692,2164.0056,4.6829205e+06,0,0,0,0,1,0,0,0,0,998.5833,55.42857,2319.0,220,0,0,0,0,0,0,7,388,5,11595,251,235,2,20,992.0,0.0,992,992,8.28e+07,0.0,82800000,82800000
53,735,2,2,72,246,36,36,36.0,0.0,123,123,123.0,0.0,432653.06,5442.177,245.0,381.80624,685,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,2721.0884,2721.0884,36,123,70.8,47.651863,2270.7,0,0,0,0,0,0,0,0,1,88.5,36.0,123.0,64,0,0,0,0,0,0,2,72,2,246,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,70650229,13,8,2359,4079,866,0,181.46153,335.20184,1762,41,509.875,753.90686,91.12497,0.29723895,3.5325115e+06,1.31e+07,58600000,4,70700000,5.887519e+06,1.68e+07,58600000,383,70600000,1.01e+07,2.16e+07,58700000,395,1,0,0,0,416,256,0.18400507,0.11323389,0,1762,294.5,531.3243,282305.5,0,1,0,0,1,0,0,0,0,308.5238,181.46153,509.875,416,0,0,0,0,0,0,13,2359,8,4079,698,239,4,32,1.9822315e+06,2.5256335e+06,3768124,196339,3.33e+07,3.58e+07,58600000,8002636
53,23785,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,4288.417,84.08661,23785.0,0.0,23785,23785,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,20,42.043304,42.043304,43,59,48.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,44,0,0,0,0,0,0,1,43,1,59,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0
80,5249993,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7619058,1.7499976e+06,2.986896e+06,5198842,40,5249993,2.6249965e+06,3.6399672e+06,5198842,51151,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5714293,0.19047645,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,91,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.021,91.0,0.0,91,91,91,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0,0,0,40,0,21978.021,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,1559,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,7697.2417,1282.8737,1559.0,0.0,1559,1559,1559,1559.0,0.0,1559,1559,0,0.0,0.0,0,0,0,0,0,0,40,0,1282.8737,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
54173,52671,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.95734,26335.5,37194.523,52636,35,52671,52671.0,0.0,52671,52671,0,0.0,0.0,0,0,0,0,0,0,76,32,37.971558,18.985779,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,1,0,179,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
51485,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4e+06,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,7152,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5887559,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6793987,1.9625196e+06,3.378302e+06,5863422,51,5887559,2.9437795e+06,4.128998e+06,5863422,24137,0,0.0,0.0,0,0,0,0,0,0,104,40,0.509549,0.16984968,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,4854720,5,1,135,46,46,6,27.0,20.12461,46,46,46.0,0.0,37.283302,1.2359107,970944.0,2.1205585e+06,4764134,3,4854720,1.21368e+06,2.3672852e+06,4764134,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.0299255,0.2059851,6,46,32.42857,18.866701,355.9524,0,1,0,0,1,0,0,0,0,37.833332,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,980,4,20,0.0,0.0,0,0,0.0,0.0,0,0
53,47202,2,2,76,376,38,38,38.0,0.0,188,188,188.0,0.0,9575.865,84.74217,15734.0,27245.16,47194,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,42.371086,42.371086,38,188,98.0,82.15839,6750.0,0,0,0,0,0,0,0,0,1,122.5,38.0,188.0,64,0,0,0,0,0,0,2,76,2,376,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,60912565,16,12,991,3444,656,0,61.9375,169.01932,1448,0,287.0,533.70605,72.80928,0.45967528,2.256021e+06,4.224977e+06,10000000,17,60900000,4.0608378e+06,5.08907e+06,10100000,102,60800000,5.5298975e+06,5.2451475e+06,10100000,219,0,0,0,0,520,392,0.2626716,0.19700369,0,1448,152.93103,374.80167,140476.28,0,0,0,1,0,0,0,0,0,158.39285,61.9375,287.0,520,0,0,0,0,0,0,16,991,12,3444,29200,124,3,32,133257.0,121149.875,380553,83656,1e+07,27901.092,10000000,9959996
53436,71261135,6,9,11607,62,5840,0,1934.5,2558.3962,20,0,6.888889,5.3019915,163.74985,0.21049342,5.090081e+06,1.8e+07,67500000,1,71300000,1.43e+07,3.17e+07,71000000,157,71000000,8.869268e+06,2.37e+07,67500000,1,0,0,0,0,132,192,0.084197365,0.12629606,0,5840,729.6875,1763.7513,3.110819e+06,0,0,0,0,1,1,0,0,1,778.3333,1934.5,6.888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,3.437514e+06,0.0,3437514,3437514,6.75e+07,0.0,67500000,67500000
80,5562546,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.1572855,0.7190952,1.854182e+06,3.1795705e+06,5525572,33,5562546,2.781273e+06,3.8810248e+06,5525572,36974,0,0.0,0.0,0,0,0,0,0,0,72,32,0.53932136,0.1797738,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0
61900,67,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,238805.97,59701.492,22.333334,6.658328,30,18,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,48,40,29850.746,29850.746,2,6,3.6,2.1908903,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0
443,9433,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1272.1298,212.02162,9433.0,0.0,9433,9433,9433,9433.0,0.0,9433,9433,0,0.0,0.0,0,0,0,0,0,0,40,0,212.02162,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63502,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,218,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,55045.87,9174.312,218.0,0.0,218,218,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4587.156,4587.156,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49152,34,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,352941.2,58823.53,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29411.766,29411.766,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,264193,1,1,47,97,47,47,47.0,0.0,97,97,97.0,0.0,545.0561,7.5702233,264193.0,0.0,264193,264193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,3.7851117,3.7851117,47,97,63.666668,28.867514,833.3333,0,0,0,0,0,0,0,0,1,95.5,47.0,97.0,32,0,0,0,0,0,0,1,47,1,97,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,44965690,2,2,102,182,56,46,51.0,7.071068,110,72,91.0,26.870058,6.3159266,0.08895671,1.4988563e+07,2.5881924e+07,44874430,30317,44904747,4.4904748e+07,0.0,44904747,44904747,44935373,4.4935372e+07,0.0,44935373,44935373,0,0,0,0,64,52,0.044478357,0.044478357,46,110,68.0,25.258661,638.0,0,0,0,0,0,0,0,0,1,85.0,51.0,91.0,64,0,0,0,0,0,0,2,102,2,182,-1,-1,1,32,30317.0,0.0,30317,30317,4.487443e+07,0.0,44874430,44874430
80,885531,3,4,438,860,438,0,146.0,252.87943,860,0,215.0,430.0,1465.7872,7.9048615,147588.5,338476.0,838114,4,861638,430819.0,576002.1,838114,23524,862052,287350.66,497090.34,861341,4,0,0,0,0,104,136,3.3877978,4.5170636,0,860,162.25,320.9013,102977.64,0,0,0,1,0,0,0,0,1,185.42857,146.0,215.0,104,0,0,0,0,0,0,3,438,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0
389,115918223,174,109,26434,39758,1292,0,151.91954,191.86894,3069,0,364.7523,397.88422,571.02325,2.4413762,411057.53,2.946658e+06,33700000,1,116000000,670047.56,3.7430895e+06,33700000,1,116000000,1.073316e+06,4.7016385e+06,33700000,1,0,0,0,0,5584,3504,1.5010582,0.94031805,0,3069,233.07042,306.33313,93839.984,0,0,0,1,0,0,0,0,0,233.894,151.91954,364.7523,5584,0,0,0,0,0,0,174,26434,109,39758,29200,2079,102,32,3.1408458e+06,3.8944868e+06,8750337,304,1.91e+07,1.24e+07,33700000,9492196
389,26479,17,12,3452,6660,1313,0,203.05882,425.77847,3069,0,555.0,977.48035,381887.53,1095.2075,945.6786,4646.9346,24650,0,26479,1654.9375,6135.4116,24650,1,26377,2397.9092,7578.998,25246,2,0,0,0,0,560,388,642.0182,453.18933,0,3069,337.06668,704.65405,496537.38,0,0,0,1,0,0,0,0,0,348.68967,203.05882,555.0,560,0,0,0,0,0,0,17,3452,12,6660,29200,0,10,32,0.0,0.0,0,0,0.0,0.0,0,0
53,201,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1.1442786e+06,19900.498,67.0,75.31932,150,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9950.249,9950.249,38,77,53.6,21.36118,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,64,0,0,0,0,0,0,2,76,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
