 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53,30704,2,2,66,150,33,33,33.0,0.0,75,75,75.0,0.0,7034.914,130.27618,10234.667,17723.498,30700,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,40,65.13809,65.13809,33,75,49.8,23.004347,529.2,0,0,0,0,0,0,0,0,1,62.25,33.0,75.0,64,0,0,0,0,0,0,2,66,2,150,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,72046334,11,8,4148,4568,1541,0,377.0909,503.72205,2920,0,571.0,991.3601,120.9777,0.26371917,4.002574e+06,1.6853042e+07,71531484,45,72046334,7.2046335e+06,2.260225e+07,71531484,223,438343,62620.43,49332.223,162566,200,0,0,0,0,232,172,0.15267952,0.11103965,0,2920,435.8,717.8547,515315.3,0,0,0,1,0,0,0,0,0,458.73685,377.0909,571.0,232,0,0,0,0,0,0,11,4148,8,4568,8192,513,10,20,0.0,0.0,0,0,0.0,0.0,0,0
54626,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.7,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,63135989,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110871784,1.05e+07,1.19e+07,32100000,996750,63100000,1.05e+07,1.19e+07,32100000,996750,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110871784,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7.008703e+06,0.0,7008703,7008703,1.87e+07,1.22e+07,32100000,8015917
443,10947387,7,5,350,3200,200,0,50.0,80.1249,1476,0,640.0,763.01636,324.2783,1.096152,995217.0,3.026233e+06,10115446,65,10947387,1.8245645e+06,4.0625902e+06,10115446,65,596448,149112.0,192495.42,407880,203,0,0,0,0,152,112,0.639422,0.45673,0,1476,273.07693,537.22845,288614.4,0,0,0,1,0,0,0,0,0,295.83334,50.0,640.0,152,0,0,0,0,0,0,7,350,5,3200,8192,31,6,20,0.0,0.0,0,0,0.0,0.0,0,0
80,116575758,23,20,2160,9815,432,0,93.91304,182.19218,1963,0,490.75,776.8782,102.7229,0.36885884,2.7756132e+06,4.414316e+06,10000000,28,117000000,5.297217e+06,4.940482e+06,10000000,74,117000000,6.1336165e+06,4.809338e+06,10000000,176,0,0,0,0,744,648,0.19729659,0.17156225,0,1963,272.1591,569.7405,324604.2,0,0,0,1,0,0,0,0,0,278.48837,93.91304,490.75,744,0,0,0,0,0,0,23,2160,20,9815,29200,1073,5,32,583758.75,1.813444e+06,6051498,36786,1e+07,1156.2736,10000000,10000000
80,10716568,7,6,661,11632,661,0,94.42857,249.83452,4392,0,1938.6666,2190.7188,1147.1023,1.2130749,893047.3,2.0899636e+06,5711539,1,5716954,952825.7,2.3330305e+06,5715104,1,10700000,2.1432988e+06,2.9446342e+06,5711539,17,0,0,0,0,232,200,0.6531942,0.55988073,0,4392,878.0714,1668.477,2.7838158e+06,0,0,0,1,0,0,0,0,0,945.61536,94.42857,1938.6666,232,0,0,0,0,0,0,7,661,6,11632,29200,237,1,32,1916.0,0.0,1916,1916,5.711539e+06,0.0,5711539,5711539
443,67037373,16,17,11465,9091,2952,0,716.5625,1099.9094,1511,0,534.7647,654.4688,306.63492,0.49226272,2.0949179e+06,8.288995e+06,44955252,25,62077213,4.1384808e+06,1.1930441e+07,44955252,25,66950488,4.1844055e+06,1.1553898e+07,45082308,48,0,0,0,0,332,364,0.23867284,0.2535899,0,2952,604.58826,881.6187,777251.56,0,0,0,1,0,0,0,0,1,622.9091,716.5625,534.7647,332,0,0,0,0,0,0,16,11465,17,9091,8192,201,15,20,1.0610295e+06,1.377374e+06,2034980,87079,2.9957528e+07,2.1209986e+07,44955252,14959802
53,33381,4,4,160,224,40,40,40.0,0.0,56,56,56.0,0.0,11503.55,239.65729,4768.7144,12451.537,33006,1,33210,11070.0,19130.516,33160,1,33227,11075.667,19098.746,33129,49,0,0,0,0,104,104,119.82864,119.82864,40,56,47.11111,8.43274,71.111115,0,0,0,0,0,0,0,0,1,53.0,40.0,56.0,104,0,0,0,0,0,0,4,160,4,224,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5830331,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6860674,1.9434436e+06,3.3653732e+06,5829442,157,5830331,2.9151655e+06,4.1214092e+06,5829442,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51455057,0.17151685,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30721,4,2,132,122,33,33,33.0,0.0,61,61,61.0,0.0,8267.96,195.30614,6144.2,13297.282,29928,3,30168,10056.0,17209.807,29928,48,3,3.0,0.0,3,3,0,0,0,0,104,64,130.2041,65.10205,33,61,41.0,13.662601,186.66667,0,0,0,0,0,0,0,0,0,47.833332,33.0,61.0,104,0,0,0,0,0,0,4,132,2,122,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,98332901,7,6,345,11595,345,0,49.285713,130.39774,5792,0,1932.5,2181.0083,121.42426,0.13220397,8.1944085e+06,2.84e+07,98300000,0,98300000,1.64e+07,4.01e+07,98300000,3,38694,7738.8,11953.331,27372,46,0,0,0,0,232,200,0.07118675,0.061017215,0,5792,852.8571,1667.0387,2.7790178e+06,0,0,0,0,1,0,0,0,0,918.46155,49.285713,1932.5,232,0,0,0,0,0,0,7,345,6,11595,274,235,1,32,977.0,0.0,977,977,9.83e+07,0.0,98300000,98300000
21,9762154,9,15,101,188,23,0,11.222222,9.010796,34,0,12.533334,14.54975,29.604122,2.458474,424441.47,1.1063725e+06,3604717,1,6566846,820855.75,1.5271399e+06,3646919,4,9762102,697293.0,1.3662439e+06,3604717,1,0,0,0,0,296,488,0.9219277,1.5365461,0,34,11.56,12.52025,156.75667,0,0,0,1,0,0,0,0,1,12.041667,11.222222,12.533334,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0
80,49024130,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.040796235,4.9e+07,0.0,49000000,49000000,49000000,4.9e+07,0.0,49000000,49000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.040796235,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,4.9e+07,0.0,49000000,49000000
80,115967248,8,5,360,11595,360,0,45.0,127.27922,10136,0,2319.0,4414.366,103.089455,0.112100616,9.663937e+06,2.88e+07,99800000,1,116000000,1.65e+07,3.72e+07,99800000,1,143312,35828.0,65026.52,133121,63,0,0,0,0,272,168,0.06898499,0.043115623,0,10136,853.9286,2699.8035,7.288939e+06,0,0,0,0,1,0,0,0,0,919.61536,45.0,2319.0,272,0,0,0,0,0,0,8,360,5,11595,251,235,1,32,15.0,0.0,15,15,5.79e+07,5.92e+07,99800000,16000000
443,117360203,25,25,1554,10315,411,0,62.16,95.49506,1448,0,412.6,525.484,101.13309,0.4260388,2.3951062e+06,1.17e+07,59000000,1,117000000,4.8900085e+06,1.65e+07,59000000,17,117000000,4.889374e+06,1.65e+07,59000000,1,0,0,0,0,808,808,0.2130194,0.2130194,0,1448,232.7255,410.76544,168728.25,0,0,0,1,0,0,0,0,1,237.38,62.16,412.6,808,0,0,0,0,0,0,25,1554,25,10315,29200,139,13,32,134818.0,146864.67,238667,30969,5.85e+07,630908.94,59000000,58100000
80,98419709,6,5,360,11595,360,0,60.0,146.96939,10136,0,2319.0,4414.366,121.469574,0.111766234,9.841971e+06,3.11e+07,98400000,2,98400000,1.97e+07,4.4e+07,98400000,2,41396,10349.0,14171.503,30177,62,0,0,0,0,200,168,0.0609634,0.050802834,0,10136,996.25,2908.526,8.459523e+06,0,0,0,0,1,0,0,0,0,1086.8182,60.0,2319.0,200,0,0,0,0,0,0,6,360,5,11595,274,235,1,32,20.0,0.0,20,20,9.84e+07,0.0,98400000,98400000
35523,7623047,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.722521,0.78708684,1.5246094e+06,3.3867535e+06,7582994,1,0,0.0,0.0,0,0,7604941,1.9012352e+06,3.7878515e+06,7582994,1,0,0,0,0,20,100,0.13118114,0.6559057,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,40053.0,0.0,40053,40053,7.582994e+06,0.0,7582994,7582994
53,258,2,2,70,262,35,35,35.0,0.0,131,131,131.0,0.0,1.2868218e+06,15503.876,86.0,65.81793,162,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,7751.938,7751.938,35,131,73.4,52.581364,2764.8,0,0,0,0,0,0,0,0,1,91.75,35.0,131.0,64,0,0,0,0,0,0,2,70,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,32829,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,6335.862,121.84349,10943.0,18910.545,32779,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,64,64,60.921745,60.921745,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,98299707,9,6,387,11595,375,0,43.0,124.52711,5792,0,1932.5,2181.0083,121.89253,0.15259455,7.0214075e+06,2.63e+07,98200000,1,98300000,1.23e+07,3.47e+07,98200000,1,48329,9665.8,15680.447,36200,45,0,0,0,0,272,200,0.091556735,0.061037824,0,5792,748.875,1578.1635,2.4905998e+06,0,0,0,0,1,0,0,0,0,798.8,43.0,1932.5,272,0,0,0,0,0,0,9,387,6,11595,251,235,3,20,1995.0,0.0,1995,1995,9.82e+07,0.0,98200000,98200000
53,48070,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,4909.507,83.21198,16023.333,27709.068,48019,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,41.60599,41.60599,33,85,53.8,28.481573,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,64,0,0,0,0,0,0,2,66,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,1118289,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.7884464,1.118289e+06,0.0,1118289,1118289,1118289,1.118289e+06,0.0,1118289,1118289,0,0.0,0.0,0,0,0,0,0,0,64,0,1.7884464,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5501742,6,3,611,166,517,0,101.833336,204.30508,160,0,55.333332,90.69363,141.228,1.6358455,687717.75,1.9060648e+06,5404703,9,5501742,1.1003484e+06,2.441258e+06,5467377,48,81822,40911.0,35502.418,66015,15807,0,0,0,0,132,72,1.0905637,0.5452818,0,517,77.7,161.9966,26242.9,0,0,0,1,0,0,0,0,0,86.333336,101.833336,55.333332,132,0,0,0,0,0,0,6,611,3,166,8192,60,5,20,96991.0,0.0,96991,96991,5.404703e+06,0.0,5404703,5404703
53,223,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1.4529148e+06,17937.22,74.333336,122.68795,216,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,8968.61,8968.61,30,132,70.8,55.867702,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53716,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.95,40816.33,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.164,20408.164,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,343,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
32856,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1e+06,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1e+06,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,5001,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53685,997037,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.0059435,997037.0,0.0,997037,997037,997037,997037.0,0.0,997037,997037,0,0.0,0.0,0,0,0,0,0,0,40,0,2.0059435,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,4974,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,31892,4,2,180,312,45,45,45.0,0.0,156,156,156.0,0.0,15427.066,188.13495,6378.4,13924.049,31283,3,31289,10429.667,18059.516,31283,3,48,48.0,0.0,48,48,0,0,0,0,104,40,125.4233,62.71165,45,156,76.71429,54.162453,2933.5715,0,0,0,0,0,0,0,0,0,89.5,45.0,156.0,104,0,0,0,0,0,0,4,180,2,312,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,10084909,5,4,356,3525,356,0,71.2,159.20804,3525,0,881.25,1762.5,384.83243,0.89242256,1.2606136e+06,2.3336598e+06,5079000,4,5081040,1.27026e+06,2.5397088e+06,5079823,4,10100000,3.3616212e+06,2.9107862e+06,5079000,806,0,0,0,0,168,136,0.4957903,0.39663222,0,3525,388.1,1107.858,1.2273494e+06,0,0,0,1,0,0,0,0,0,431.22223,71.2,881.25,168,0,0,0,0,0,0,5,356,4,3525,29200,235,1,32,851.0,0.0,851,851,5.079e+06,0.0,5079000,5079000
8080,77628,4,3,207,134,195,0,51.75,95.54188,128,0,44.666668,72.23111,4392.745,90.173645,12938.0,30541.92,75277,23,77628,25876.0,43943.062,76614,23,75891,37945.5,52794.715,75277,614,0,0,0,0,92,72,51.527798,38.64585,0,195,42.625,75.57577,5711.6963,0,0,0,1,0,0,0,0,0,48.714287,51.75,44.666668,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53,735,2,2,72,246,36,36,36.0,0.0,123,123,123.0,0.0,432653.06,5442.177,245.0,381.80624,685,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,2721.0884,2721.0884,36,123,70.8,47.651863,2270.7,0,0,0,0,0,0,0,0,1,88.5,36.0,123.0,64,0,0,0,0,0,0,2,72,2,246,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
7008,3,2,0,31,0,31,0,15.5,21.920311,0,0,0.0,0.0,1.03e+07,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.7,0.0,0,31,20.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53027,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.668,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.334,20833.334,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5249993,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7619058,1.7499976e+06,2.986896e+06,5198842,40,5249993,2.6249965e+06,3.6399672e+06,5198842,51151,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5714293,0.19047645,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,65170432,13,17,792,5388,412,0,60.923077,121.68707,2099,0,316.94116,662.2298,94.82828,0.46033147,2.2472562e+06,4.121154e+06,10000000,3,60400000,5.035844e+06,5.2301105e+06,10100000,82,65100000,4.069992e+06,4.9206575e+06,10100000,3,0,0,0,0,272,348,0.19947697,0.26085448,0,2099,199.35484,507.2272,257279.44,0,0,0,1,0,0,0,0,1,206.0,60.923077,316.94116,272,0,0,0,0,0,0,13,792,17,5388,8192,32756,12,20,71705.336,48494.03,170693,51691,9.999983e+06,514.8656,10000000,9999289
80,5228567,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.76502794,1.7428556e+06,3.018091e+06,5227847,126,5228567,2.6142835e+06,3.696137e+06,5227847,720,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573771,0.191257,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,29853891,10,11,1854,5618,1253,0,185.4,393.4444,2920,0,510.72726,948.9884,250.28563,0.7034259,1.4926945e+06,3.5937755e+06,10001020,79,20240636,2.2489595e+06,4.37423e+06,10027658,747,29826942,2.9826942e+06,4.7724465e+06,10074207,206,0,0,0,0,212,228,0.33496472,0.3684612,0,2920,339.63635,726.18414,527343.4,0,0,0,1,0,0,0,0,1,355.8095,185.4,510.72726,212,0,0,0,0,0,0,10,1854,11,5618,8192,6198,9,20,122230.336,165465.14,313293,26638,9.829067e+06,216097.1,10001020,9586495
51485,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4e+06,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,7152,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5887559,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6793987,1.9625196e+06,3.378302e+06,5863422,51,5887559,2.9437795e+06,4.128998e+06,5863422,24137,0,0.0,0.0,0,0,0,0,0,0,104,40,0.509549,0.16984968,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,4854720,5,1,135,46,46,6,27.0,20.12461,46,46,46.0,0.0,37.283302,1.2359107,970944.0,2.1205585e+06,4764134,3,4854720,1.21368e+06,2.3672852e+06,4764134,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.0299255,0.2059851,6,46,32.42857,18.866701,355.9524,0,1,0,0,1,0,0,0,0,37.833332,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,980,4,20,0.0,0.0,0,0,0.0,0.0,0,0
53,47202,2,2,76,376,38,38,38.0,0.0,188,188,188.0,0.0,9575.865,84.74217,15734.0,27245.16,47194,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,42.371086,42.371086,38,188,98.0,82.15839,6750.0,0,0,0,0,0,0,0,0,1,122.5,38.0,188.0,64,0,0,0,0,0,0,2,76,2,376,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
3652,72,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,166666.67,27777.777,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13888.889,13888.889,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,258,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,7932757,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.7817874,0.6302979,1.9831892e+06,3.9657205e+06,7931770,0,7932757,1.9831892e+06,3.9657205e+06,7931770,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6302979,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,987.0,0.0,987,987,7.93177e+06,0.0,7931770,7931770
80,5562546,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.1572855,0.7190952,1.854182e+06,3.1795705e+06,5525572,33,5562546,2.781273e+06,3.8810248e+06,5525572,36974,0,0.0,0.0,0,0,0,0,0,0,72,32,0.53932136,0.1797738,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0
1141,79,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,75949.37,25316.455,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12658.228,12658.228,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
179,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.19,47619.047,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.523,23809.523,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
443,218,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,55045.87,9174.312,218.0,0.0,218,218,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4587.156,4587.156,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49152,34,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,352941.2,58823.53,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29411.766,29411.766,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,99536890,6,8,315,11595,297,0,52.5,119.81611,4344,0,1449.375,1547.982,119.65413,0.14065138,7.656684e+06,2.76e+07,99400000,3,99400000,1.99e+07,4.44e+07,99400000,48,99500000,1.42e+07,3.76e+07,99400000,48,0,0,0,0,164,264,0.06027916,0.080372214,0,4344,794.4,1314.7928,1.7286802e+06,1,0,0,0,0,0,0,0,1,851.1429,52.5,1449.375,164,0,0,0,0,0,0,6,315,8,11595,0,235,3,20,10991.0,0.0,10991,10991,9.94e+07,0.0,99400000,99400000
443,5271522,8,6,593,2800,342,0,74.125,128.18562,1460,0,466.66666,671.1607,643.64716,2.6557796,405501.7,1.3892582e+06,5027549,4,5271522,753074.56,1.8858338e+06,5027549,48,209111,41822.2,54890.46,134788,195,0,0,0,0,184,132,1.5175883,1.1381912,0,1460,226.2,459.06973,210745.03,0,0,0,1,0,0,0,0,0,242.35715,74.125,466.66666,184,0,0,0,0,0,0,8,593,6,2800,8192,8738,3,20,243925.0,0.0,243925,243925,5.027549e+06,0.0,5027549,5027549
80,885531,3,4,438,860,438,0,146.0,252.87943,860,0,215.0,430.0,1465.7872,7.9048615,147588.5,338476.0,838114,4,861638,430819.0,576002.1,838114,23524,862052,287350.66,497090.34,861341,4,0,0,0,0,104,136,3.3877978,4.5170636,0,860,162.25,320.9013,102977.64,0,0,0,1,0,0,0,0,1,185.42857,146.0,215.0,104,0,0,0,0,0,0,3,438,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,157,2,2,106,238,53,53,53.0,0.0,119,119,119.0,0.0,2.1910828e+06,25477.707,52.333332,84.58329,150,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12738.854,12738.854,53,119,79.4,36.14969,1306.8,0,0,0,0,0,0,0,0,1,99.25,53.0,119.0,64,0,0,0,0,0,0,2,106,2,238,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,47818,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,4349.8267,83.650505,15939.333,27601.674,47811,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,41.825253,41.825253,44,60,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,201,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1.1442786e+06,19900.498,67.0,75.31932,150,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9950.249,9950.249,38,77,53.6,21.36118,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,64,0,0,0,0,0,0,2,76,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
